PATH	BYTES	X-RESOLUTION	Y-RESOLUTION
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-025-tx022.jpg 	 2758748 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-030-tx027.jpg 	 2873587 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-072-cd000.jpg 	 2385520 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-022-tx019.jpg 	 2847001 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-001-tp000.jpg 	 2359513 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-041-tx038.jpg 	 2952585 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-013-tx010.jpg 	 2709720 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-035-tx032.jpg 	 2809318 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-018-tx015.jpg 	 2810386 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-000-fc000.jpg 	 3637335 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-051-tx048.jpg 	 2836032 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-016-tx013.jpg 	 2724496 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-053-tx050.jpg 	 3028998 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-057-tx054.jpg 	 3072735 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-033-tx030.jpg 	 2791313 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-002-ix000.jpg 	 2470966 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-046-tx043.jpg 	 2913847 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-015-tx012.jpg 	 2872497 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-045-tx042.jpg 	 2916276 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-027-tx024.jpg 	 2792688 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-009-tx006.jpg 	 2661124 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-260/pcb-520-260_-008-bc000.jpg 	 4818996 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-260/pcb-520-260_-004-tx003.jpg 	 11786961 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-260/pcb-520-260_-000-fc000.jpg 	 7758482 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-260/pcb-520-260_-009-cd000.jpg 	 2887266 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-260/pcb-520-260_-001-tx000.jpg 	 13138113 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-260/pcb-520-260_-005-tx004.jpg 	 12793584 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//520-260/pcb-520-260_-006-tx005.jpg 	 13067513 	  	 
